#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_XVI_cen16 chr11_33_307200_316800 NoFused armL CENTR11 TerminalTEL 126400 3.684
LC_IV_XV_XVI_cen16 chr11_34_316800_326400 NoFused armL CENTR11 TerminalTEL 116800 3.419
LC_IV_XV_XVI_cen16 chr11_35_326400_336000 NoFused armL CENTR11 TerminalTEL 107200 3.202
LC_IV_XV_XVI_cen16 chr11_36_336000_345600 NoFused armL CENTR11 TerminalTEL 97600 3.227
LC_IV_XV_XVI_cen16 chr11_37_345600_355200 NoFused armL CENTR11 TerminalTEL 88000 3.225
LC_IV_XV_XVI_cen16 chr11_38_355200_364800 NoFused armL CENTR11 TerminalTEL 78400 3.822
LC_IV_XV_XVI_cen16 chr11_39_364800_374400 NoFused armL CENTR11 TerminalTEL 68800 4.36
LC_IV_XV_XVI_cen16 chr11_40_374400_384000 NoFused armL CENTR11 TerminalTEL 59200 4.68
LC_IV_XV_XVI_cen16 chr11_41_384000_393600 NoFused armL CENTR11 TerminalTEL 49600 4.792
LC_IV_XV_XVI_cen16 chr11_42_393600_403200 NoFused armL CENTR11 TerminalTEL 40000 4.06
LC_IV_XV_XVI_cen16 chr11_43_403200_412800 NoFused armL CENTR11 TerminalTEL 30400 4.103
LC_IV_XV_XVI_cen16 chr11_44_412800_422400 NoFused armL CENTR11 TerminalTEL 20800 4.202
LC_IV_XV_XVI_cen16 chr11_45_422400_432000 NoFused armL CENTR11 TerminalTEL 11200 3.789
LC_IV_XV_XVI_cen16 chr11_46_432000_441600 NoFused armL CENTR11 TerminalTEL 1600 3.582
LC_IV_XV_XVI_cen16 chr11_47_441600_451200 NoFused armR CENTR11 TerminalTEL 8000 3.865
LC_IV_XV_XVI_cen16 chr11_48_451200_460800 NoFused armR CENTR11 TerminalTEL 17600 4.266
LC_IV_XV_XVI_cen16 chr11_49_460800_470400 NoFused armR CENTR11 TerminalTEL 27200 3.995
LC_IV_XV_XVI_cen16 chr11_50_470400_480000 NoFused armR CENTR11 TerminalTEL 36800 3.186
LC_IV_XV_XVI_cen16 chr11_51_480000_489600 NoFused armR CENTR11 TerminalTEL 46400 3.318
LC_IV_XV_XVI_cen16 chr11_52_489600_499200 NoFused armR CENTR11 TerminalTEL 56000 3.419
LC_IV_XV_XVI_cen16 chr11_53_499200_508800 NoFused armR CENTR11 TerminalTEL 65600 2.835
LC_IV_XV_XVI_cen16 chr11_54_508800_518400 NoFused armR CENTR11 TerminalTEL 75200 2.613
LC_IV_XV_XVI_cen16 chr11_55_518400_528000 NoFused armR CENTR11 TerminalTEL 84800 1.764
LC_IV_XV_XVI_cen16 chr11_56_528000_537600 NoFused armR CENTR11 TerminalTEL 94400 1.369
LC_IV_XV_XVI_cen16 chr11_57_537600_547200 NoFused armR CENTR11 TerminalTEL 104000 0.942
LC_IV_XV_XVI_cen16 chr11_58_547200_556800 NoFused armR CENTR11 TerminalTEL 113600 0.212
LC_IV_XV_XVI_cen16 chr11_59_556800_566400 NoFused armR TELR11 TerminalTEL 110400 -0.367
LC_IV_XV_XVI_cen16 chr11_60_566400_576000 NoFused armR TELR11 TerminalTEL 100800 -1.139
LC_IV_XV_XVI_cen16 chr11_61_576000_585600 NoFused armR TELR11 TerminalTEL 91200 -0.918
LC_IV_XV_XVI_cen16 chr11_62_585600_595200 NoFused armR TELR11 TerminalTEL 81600 -1.055
LC_IV_XV_XVI_cen16 chr11_63_595200_604800 NoFused armR TELR11 TerminalTEL 72000 -1.148
LC_IV_XV_XVI_cen16 chr11_64_604800_614400 NoFused armR TELR11 TerminalTEL 62400 -1.609
LC_IV_XV_XVI_cen16 chr11_65_614400_624000 NoFused armR TELR11 TerminalTEL 52800 -1.84
LC_IV_XV_XVI_cen16 chr11_66_624000_633600 NoFused armR TELR11 TerminalTEL 43200 -2.939
LC_IV_XV_XVI_cen16 chr11_67_633600_643200 NoFused armR TELR11 TerminalTEL 33600 -1.755
LC_IV_XV_XVI_cen16 chr11_68_643200_652800 NoFused armR TELR11 TerminalTEL 24000 1.771
LC_IV_XV_XVI_cen16 chr11_69_652800_662400 NoFused armR TELR11 TerminalTEL 14400 2.805
LC_IV_XV_XVI_cen16 chr11_70_662400_672000 NoFused armR TELR11 TerminalTEL 4800 2.761
LC_IV_XV_XVI_cen16 chr12_1_0_9600 NoFused armL TELL12 TerminalTEL 4800 -3.655
LC_IV_XV_XVI_cen16 chr12_2_9600_19200 NoFused armL TELL12 TerminalTEL 14400 -1.64
LC_IV_XV_XVI_cen16 chr12_3_19200_28800 NoFused armL TELL12 TerminalTEL 24000 -0.514
LC_IV_XV_XVI_cen16 chr12_4_28800_38400 NoFused armL TELL12 TerminalTEL 33600 0.146
LC_IV_XV_XVI_cen16 chr12_5_38400_48000 NoFused armL TELL12 TerminalTEL 43200 1.263
LC_IV_XV_XVI_cen16 chr12_6_48000_57600 NoFused armL TELL12 TerminalTEL 52800 1.334
LC_IV_XV_XVI_cen16 chr12_7_57600_67200 NoFused armL TELL12 TerminalTEL 62400 0.693
LC_IV_XV_XVI_cen16 chr12_8_67200_76800 NoFused armL TELL12 TerminalTEL 72000 0.441
LC_IV_XV_XVI_cen16 chr12_9_76800_86400 NoFused armL CENTR12 TerminalTEL 68800 0.816
LC_IV_XV_XVI_cen16 chr12_10_86400_96000 NoFused armL CENTR12 TerminalTEL 59200 1.407
LC_IV_XV_XVI_cen16 chr12_11_96000_105600 NoFused armL CENTR12 TerminalTEL 49600 2.018
LC_IV_XV_XVI_cen16 chr12_12_105600_115200 NoFused armL CENTR12 TerminalTEL 40000 2.277
LC_IV_XV_XVI_cen16 chr12_13_115200_124800 NoFused armL CENTR12 TerminalTEL 30400 2.502
LC_IV_XV_XVI_cen16 chr12_14_124800_134400 NoFused armL CENTR12 TerminalTEL 20800 2.637
LC_IV_XV_XVI_cen16 chr12_15_134400_144000 NoFused armL CENTR12 TerminalTEL 11200 1.622
LC_IV_XV_XVI_cen16 chr12_16_144000_153600 NoFused armL CENTR12 TerminalTEL 1600 1.324
LC_IV_XV_XVI_cen16 chr12_17_153600_163200 NoFused armR CENTR12 TerminalTEL 8000 0.893
LC_IV_XV_XVI_cen16 chr12_18_163200_172800 NoFused armR CENTR12 TerminalTEL 17600 0.273
LC_IV_XV_XVI_cen16 chr12_19_172800_182400 NoFused armR CENTR12 TerminalTEL 27200 -0.467
LC_IV_XV_XVI_cen16 chr12_20_182400_192000 NoFused armR CENTR12 TerminalTEL 36800 -0.777
LC_IV_XV_XVI_cen16 chr12_21_192000_201600 NoFused armR CENTR12 TerminalTEL 46400 -0.999
LC_IV_XV_XVI_cen16 chr12_22_201600_211200 NoFused armR CENTR12 TerminalTEL 56000 -1.237
LC_IV_XV_XVI_cen16 chr12_23_211200_220800 NoFused armR CENTR12 TerminalTEL 65600 -1.94
LC_IV_XV_XVI_cen16 chr12_24_220800_230400 NoFused armR CENTR12 TerminalTEL 75200 -2.686
LC_IV_XV_XVI_cen16 chr12_25_230400_240000 NoFused armR CENTR12 TerminalTEL 84800 -4.004
LC_IV_XV_XVI_cen16 chr12_26_240000_249600 NoFused armR CENTR12 TerminalTEL 94400 -5.473
LC_IV_XV_XVI_cen16 chr12_27_249600_259200 NoFused armR CENTR12 TerminalTEL 104000 -5.143
LC_IV_XV_XVI_cen16 chr12_28_259200_268800 NoFused armR CENTR12 TerminalTEL 113600 -5.43
LC_IV_XV_XVI_cen16 chr12_29_268800_278400 NoFused armR CENTR12 TerminalTEL 123200 -5.555
LC_IV_XV_XVI_cen16 chr12_30_278400_288000 NoFused armR CENTR12 TerminalTEL 132800 -5.779
LC_IV_XV_XVI_cen16 chr12_31_288000_297600 NoFused armR CENTR12 TerminalTEL 142400 -5.454
LC_IV_XV_XVI_cen16 chr12_32_297600_307200 NoFused armR CENTR12 TerminalTEL 152000 -5.093
LC_IV_XV_XVI_cen16 chr12_33_307200_316800 NoFused armR CENTR12 TerminalTEL 161600 -4.248
LC_IV_XV_XVI_cen16 chr12_34_316800_326400 NoFused armR CENTR12 TerminalTEL 171200 -3.793
LC_IV_XV_XVI_cen16 chr12_35_326400_336000 NoFused armR CENTR12 TerminalTEL 180800 -3.805
LC_IV_XV_XVI_cen16 chr12_36_336000_345600 NoFused armR CENTR12 TerminalTEL 190400 -4.102
LC_IV_XV_XVI_cen16 chr12_37_345600_355200 NoFused armR CENTR12 TerminalTEL 200000 -3.98
LC_IV_XV_XVI_cen16 chr12_38_355200_364800 NoFused armR CENTR12 TerminalTEL 209600 -3.267
LC_IV_XV_XVI_cen16 chr12_39_364800_374400 NoFused armR CENTR12 TerminalTEL 219200 -2.69
LC_IV_XV_XVI_cen16 chr12_40_374400_384000 NoFused armR CENTR12 TerminalTEL 228800 -2.498
LC_IV_XV_XVI_cen16 chr12_41_384000_393600 NoFused armR CENTR12 TerminalTEL 238400 -2.233
LC_IV_XV_XVI_cen16 chr12_42_393600_403200 NoFused armR CENTR12 TerminalTEL 248000 -2.011
LC_IV_XV_XVI_cen16 chr12_43_403200_412800 NoFused armR CENTR12 TerminalTEL 257600 -1.353
LC_IV_XV_XVI_cen16 chr12_44_412800_422400 NoFused armR CENTR12 TerminalTEL 267200 -1.631
LC_IV_XV_XVI_cen16 chr12_45_422400_432000 NoFused armR CENTR12 TerminalTEL 276800 -1.734
LC_IV_XV_XVI_cen16 chr12_46_432000_441600 NoFused armR CENTR12 TerminalTEL 286400 -2.149
LC_IV_XV_XVI_cen16 chr12_47_441600_451200 NoFused armR CENTR12 TerminalTEL 296000 -2.601
LC_IV_XV_XVI_cen16 chr12_48_451200_460800 NoFused armR CENTR12 TerminalTEL 305600 -2.949
LC_IV_XV_XVI_cen16 chr12_49_460800_470400 NoFused armR CENTR12 TerminalTEL 315200 -2.566
LC_IV_XV_XVI_cen16 chr12_50_470400_480000 NoFused armR CENTR12 TerminalTEL 324800 -1.99
LC_IV_XV_XVI_cen16 chr12_51_480000_489600 NoFused armR CENTR12 TerminalTEL 334400 -2.072
LC_IV_XV_XVI_cen16 chr12_52_489600_499200 NoFused armR CENTR12 TerminalTEL 344000 -1.937
LC_IV_XV_XVI_cen16 chr12_53_499200_508800 NoFused armR CENTR12 TerminalTEL 353600 -0.908
LC_IV_XV_XVI_cen16 chr12_54_508800_518400 NoFused armR CENTR12 TerminalTEL 363200 -0.132
LC_IV_XV_XVI_cen16 chr12_55_518400_528000 NoFused armR CENTR12 TerminalTEL 372800 0.84
LC_IV_XV_XVI_cen16 chr12_56_528000_537600 NoFused armR CENTR12 TerminalTEL 382400 0.961
LC_IV_XV_XVI_cen16 chr12_57_537600_547200 NoFused armR CENTR12 TerminalTEL 392000 1.465
LC_IV_XV_XVI_cen16 chr12_58_547200_556800 NoFused armR CENTR12 TerminalTEL 401600 1.601
LC_IV_XV_XVI_cen16 chr12_59_556800_566400 NoFused armR CENTR12 TerminalTEL 411200 1.098
LC_IV_XV_XVI_cen16 chr12_60_566400_576000 NoFused armR CENTR12 TerminalTEL 420800 1.344
LC_IV_XV_XVI_cen16 chr12_61_576000_585600 NoFused armR CENTR12 TerminalTEL 430400 2.078
LC_IV_XV_XVI_cen16 chr12_62_585600_595200 NoFused armR CENTR12 TerminalTEL 440000 2.031
LC_IV_XV_XVI_cen16 chr12_63_595200_604800 NoFused armR CENTR12 TerminalTEL 449600 1.981
LC_IV_XV_XVI_cen16 chr12_64_604800_614400 NoFused armR CENTR12 TerminalTEL 459200 2.026
LC_IV_XV_XVI_cen16 chr12_65_614400_624000 NoFused armR CENTR12 TerminalTEL 468800 1.889
LC_IV_XV_XVI_cen16 chr12_66_624000_633600 NoFused armR CENTR12 TerminalTEL 478400 1.517
LC_IV_XV_XVI_cen16 chr12_67_633600_643200 NoFused armR CENTR12 TerminalTEL 488000 0.544
LC_IV_XV_XVI_cen16 chr12_68_643200_652800 NoFused armR CENTR12 TerminalTEL 497600 -1.018
LC_IV_XV_XVI_cen16 chr12_69_652800_662400 NoFused armR CENTR12 TerminalTEL 507200 -1.368
LC_IV_XV_XVI_cen16 chr12_70_662400_672000 NoFused armR CENTR12 TerminalTEL 516800 -1.247
LC_IV_XV_XVI_cen16 chr12_71_672000_681600 NoFused armR CENTR12 TerminalTEL 526400 -1.391
LC_IV_XV_XVI_cen16 chr12_72_681600_691200 NoFused armR CENTR12 TerminalTEL 536000 -2.101
LC_IV_XV_XVI_cen16 chr12_73_691200_700800 NoFused armR CENTR12 TerminalTEL 545600 -1.341
LC_IV_XV_XVI_cen16 chr12_74_700800_710400 NoFused armR CENTR12 TerminalTEL 555200 -1.088
LC_IV_XV_XVI_cen16 chr12_75_710400_720000 NoFused armR CENTR12 TerminalTEL 564800 -0.816
LC_IV_XV_XVI_cen16 chr12_76_720000_729600 NoFused armR CENTR12 TerminalTEL 574400 -0.286
LC_IV_XV_XVI_cen16 chr12_77_729600_739200 NoFused armR CENTR12 TerminalTEL 584000 0.593
LC_IV_XV_XVI_cen16 chr12_78_739200_748800 NoFused armR CENTR12 TerminalTEL 593600 0.76
LC_IV_XV_XVI_cen16 chr12_79_748800_758400 NoFused armR CENTR12 TerminalTEL 603200 -0.252
LC_IV_XV_XVI_cen16 chr12_80_758400_768000 NoFused armR CENTR12 TerminalTEL 612800 -0.594
LC_IV_XV_XVI_cen16 chr12_81_768000_777600 NoFused armR CENTR12 TerminalTEL 622400 -0.901
LC_IV_XV_XVI_cen16 chr12_82_777600_787200 NoFused armR CENTR12 TerminalTEL 632000 -1.622
LC_IV_XV_XVI_cen16 chr12_83_787200_796800 NoFused armR CENTR12 TerminalTEL 641600 -1.479
LC_IV_XV_XVI_cen16 chr12_84_796800_806400 NoFused armR CENTR12 TerminalTEL 651200 -0.786
LC_IV_XV_XVI_cen16 chr12_85_806400_816000 NoFused armR CENTR12 TerminalTEL 660800 -0.484
LC_IV_XV_XVI_cen16 chr12_86_816000_825600 NoFused armR CENTR12 TerminalTEL 670400 -1.243
LC_IV_XV_XVI_cen16 chr12_87_825600_835200 NoFused armR CENTR12 TerminalTEL 680000 -1.307
LC_IV_XV_XVI_cen16 chr12_88_835200_844800 NoFused armR CENTR12 TerminalTEL 689600 -1.234
LC_IV_XV_XVI_cen16 chr12_89_844800_854400 NoFused armR CENTR12 TerminalTEL 699200 -1.52
LC_IV_XV_XVI_cen16 chr12_90_854400_864000 NoFused armR CENTR12 TerminalTEL 708800 -0.907
LC_IV_XV_XVI_cen16 chr12_91_864000_873600 NoFused armR CENTR12 TerminalTEL 718400 -0.964
LC_IV_XV_XVI_cen16 chr12_92_873600_883200 NoFused armR CENTR12 TerminalTEL 728000 -1.147
LC_IV_XV_XVI_cen16 chr12_93_883200_892800 NoFused armR CENTR12 TerminalTEL 737600 -0.922
LC_IV_XV_XVI_cen16 chr12_94_892800_902400 NoFused armR CENTR12 TerminalTEL 747200 -0.388
LC_IV_XV_XVI_cen16 chr12_95_902400_912000 NoFused armR CENTR12 TerminalTEL 756800 -0.418
LC_IV_XV_XVI_cen16 chr12_96_912000_921600 NoFused armR CENTR12 TerminalTEL 766400 0.565
LC_IV_XV_XVI_cen16 chr12_97_921600_931200 NoFused armR CENTR12 TerminalTEL 776000 1.873
LC_IV_XV_XVI_cen16 chr12_98_931200_940800 NoFused armR CENTR12 TerminalTEL 785600 2.414
LC_IV_XV_XVI_cen16 chr12_99_940800_950400 NoFused armR CENTR12 TerminalTEL 795200 2.283
LC_IV_XV_XVI_cen16 chr12_100_950400_960000 NoFused armR CENTR12 TerminalTEL 804800 1.503
LC_IV_XV_XVI_cen16 chr12_101_960000_969600 NoFused armR CENTR12 TerminalTEL 814400 1.162
LC_IV_XV_XVI_cen16 chr12_102_969600_979200 NoFused armR CENTR12 TerminalTEL 824000 2.013
LC_IV_XV_XVI_cen16 chr12_103_979200_988800 NoFused armR CENTR12 TerminalTEL 833600 2.581
LC_IV_XV_XVI_cen16 chr12_104_988800_998400 NoFused armR CENTR12 TerminalTEL 843200 2.917
LC_IV_XV_XVI_cen16 chr12_105_998400_1008000 NoFused armR CENTR12 TerminalTEL 852800 2.569
LC_IV_XV_XVI_cen16 chr12_106_1008000_1017600 NoFused armR CENTR12 TerminalTEL 862400 2.375
LC_IV_XV_XVI_cen16 chr12_107_1017600_1027200 NoFused armR CENTR12 TerminalTEL 872000 2.135
LC_IV_XV_XVI_cen16 chr12_108_1027200_1036800 NoFused armR CENTR12 TerminalTEL 881600 1.631
LC_IV_XV_XVI_cen16 chr12_109_1036800_1046400 NoFused armR CENTR12 TerminalTEL 891200 0.758
LC_IV_XV_XVI_cen16 chr12_110_1046400_1056000 NoFused armR CENTR12 TerminalTEL 900800 0.155
LC_IV_XV_XVI_cen16 chr12_111_1056000_1065600 NoFused armR CENTR12 TerminalTEL 910400 0.027
LC_IV_XV_XVI_cen16 chr12_112_1065600_1075200 NoFused armR CENTR12 TerminalTEL 920000 0.458
LC_IV_XV_XVI_cen16 chr12_113_1075200_1084800 NoFused armR TELR12 TerminalTEL 926400 -0.155
LC_IV_XV_XVI_cen16 chr12_114_1084800_1094400 NoFused armR TELR12 TerminalTEL 916800 -0.684
LC_IV_XV_XVI_cen16 chr12_115_1094400_1104000 NoFused armR TELR12 TerminalTEL 907200 -0.866
LC_IV_XV_XVI_cen16 chr12_116_1104000_1113600 NoFused armR TELR12 TerminalTEL 897600 -0.909
LC_IV_XV_XVI_cen16 chr12_117_1113600_1123200 NoFused armR TELR12 TerminalTEL 888000 -0.804
LC_IV_XV_XVI_cen16 chr12_118_1123200_1132800 NoFused armR TELR12 TerminalTEL 878400 -0.986
LC_IV_XV_XVI_cen16 chr12_119_1132800_1142400 NoFused armR TELR12 TerminalTEL 868800 -1.166
LC_IV_XV_XVI_cen16 chr12_120_1142400_1152000 NoFused armR TELR12 TerminalTEL 859200 -1.958
LC_IV_XV_XVI_cen16 chr12_121_1152000_1161600 NoFused armR TELR12 TerminalTEL 849600 -2.208
LC_IV_XV_XVI_cen16 chr12_122_1161600_1171200 NoFused armR TELR12 TerminalTEL 840000 -1.541
LC_IV_XV_XVI_cen16 chr12_123_1171200_1180800 NoFused armR TELR12 TerminalTEL 830400 -1.164
LC_IV_XV_XVI_cen16 chr12_124_1180800_1190400 NoFused armR TELR12 TerminalTEL 820800 -1.187
LC_IV_XV_XVI_cen16 chr12_125_1190400_1200000 NoFused armR TELR12 TerminalTEL 811200 -0.684
LC_IV_XV_XVI_cen16 chr12_126_1200000_1209600 NoFused armR TELR12 TerminalTEL 801600 -0.505
LC_IV_XV_XVI_cen16 chr12_127_1209600_1219200 NoFused armR TELR12 TerminalTEL 792000 0.449
LC_IV_XV_XVI_cen16 chr12_128_1219200_1228800 NoFused armR TELR12 TerminalTEL 782400 0.832
LC_IV_XV_XVI_cen16 chr12_129_1228800_1238400 NoFused armR TELR12 TerminalTEL 772800 1.266
LC_IV_XV_XVI_cen16 chr12_130_1238400_1248000 NoFused armR TELR12 TerminalTEL 763200 1.569
LC_IV_XV_XVI_cen16 chr12_131_1248000_1257600 NoFused armR TELR12 TerminalTEL 753600 1.7
LC_IV_XV_XVI_cen16 chr12_132_1257600_1267200 NoFused armR TELR12 TerminalTEL 744000 2.618
LC_IV_XV_XVI_cen16 chr12_133_1267200_1276800 NoFused armR TELR12 TerminalTEL 734400 2.617
LC_IV_XV_XVI_cen16 chr12_134_1276800_1286400 NoFused armR TELR12 TerminalTEL 724800 2.989
LC_IV_XV_XVI_cen16 chr12_135_1286400_1296000 NoFused armR TELR12 TerminalTEL 715200 2.182
LC_IV_XV_XVI_cen16 chr12_136_1296000_1305600 NoFused armR TELR12 TerminalTEL 705600 1.235
LC_IV_XV_XVI_cen16 chr12_137_1305600_1315200 NoFused armR TELR12 TerminalTEL 696000 0.739
LC_IV_XV_XVI_cen16 chr12_138_1315200_1324800 NoFused armR TELR12 TerminalTEL 686400 -0.322
LC_IV_XV_XVI_cen16 chr12_139_1324800_1334400 NoFused armR TELR12 TerminalTEL 676800 -1.319
LC_IV_XV_XVI_cen16 chr12_140_1334400_1344000 NoFused armR TELR12 TerminalTEL 667200 -1.208
LC_IV_XV_XVI_cen16 chr12_141_1344000_1353600 NoFused armR TELR12 TerminalTEL 657600 -1.628
LC_IV_XV_XVI_cen16 chr12_142_1353600_1363200 NoFused armR TELR12 TerminalTEL 648000 -2.206
LC_IV_XV_XVI_cen16 chr12_143_1363200_1372800 NoFused armR TELR12 TerminalTEL 638400 -3.079
LC_IV_XV_XVI_cen16 chr12_144_1372800_1382400 NoFused armR TELR12 TerminalTEL 628800 -3.895
LC_IV_XV_XVI_cen16 chr12_145_1382400_1392000 NoFused armR TELR12 TerminalTEL 619200 -5.012
LC_IV_XV_XVI_cen16 chr12_146_1392000_1401600 NoFused armR TELR12 TerminalTEL 609600 -6.199
LC_IV_XV_XVI_cen16 chr12_147_1401600_1411200 NoFused armR TELR12 TerminalTEL 600000 -6.558
LC_IV_XV_XVI_cen16 chr12_148_1411200_1420800 NoFused armR TELR12 TerminalTEL 590400 -7.075
LC_IV_XV_XVI_cen16 chr12_149_1420800_1430400 NoFused armR TELR12 TerminalTEL 580800 -8.536
LC_IV_XV_XVI_cen16 chr12_150_1430400_1440000 NoFused armR TELR12 TerminalTEL 571200 -9.462
LC_IV_XV_XVI_cen16 chr12_151_1440000_1449600 NoFused armR TELR12 TerminalTEL 561600 -9.6
LC_IV_XV_XVI_cen16 chr12_152_1449600_1459200 NoFused armR TELR12 TerminalTEL 552000 -9.338
LC_IV_XV_XVI_cen16 chr12_153_1459200_1468800 NoFused armR TELR12 TerminalTEL 542400 -8.826
LC_IV_XV_XVI_cen16 chr12_154_1468800_1478400 NoFused armR TELR12 TerminalTEL 532800 -8.645
LC_IV_XV_XVI_cen16 chr12_155_1478400_1488000 NoFused armR TELR12 TerminalTEL 523200 -8.362
LC_IV_XV_XVI_cen16 chr12_156_1488000_1497600 NoFused armR TELR12 TerminalTEL 513600 -7.772
LC_IV_XV_XVI_cen16 chr12_157_1497600_1507200 NoFused armR TELR12 TerminalTEL 504000 -7.971
LC_IV_XV_XVI_cen16 chr12_158_1507200_1516800 NoFused armR TELR12 TerminalTEL 494400 -8.372
LC_IV_XV_XVI_cen16 chr12_159_1516800_1526400 NoFused armR TELR12 TerminalTEL 484800 -7.972
LC_IV_XV_XVI_cen16 chr12_160_1526400_1536000 NoFused armR TELR12 TerminalTEL 475200 -8.116
LC_IV_XV_XVI_cen16 chr12_161_1536000_1545600 NoFused armR TELR12 TerminalTEL 465600 -8.012
LC_IV_XV_XVI_cen16 chr12_162_1545600_1555200 NoFused armR TELR12 TerminalTEL 456000 -7.363
LC_IV_XV_XVI_cen16 chr12_163_1555200_1564800 NoFused armR TELR12 TerminalTEL 446400 -6.371
LC_IV_XV_XVI_cen16 chr12_164_1564800_1574400 NoFused armR TELR12 TerminalTEL 436800 -6.191
LC_IV_XV_XVI_cen16 chr12_165_1574400_1584000 NoFused armR TELR12 TerminalTEL 427200 -6.445
LC_IV_XV_XVI_cen16 chr12_166_1584000_1593600 NoFused armR TELR12 TerminalTEL 417600 -6.705
LC_IV_XV_XVI_cen16 chr12_167_1593600_1603200 NoFused armR TELR12 TerminalTEL 408000 -6.628
LC_IV_XV_XVI_cen16 chr12_168_1603200_1612800 NoFused armR TELR12 TerminalTEL 398400 -6.489
LC_IV_XV_XVI_cen16 chr12_169_1612800_1622400 NoFused armR TELR12 TerminalTEL 388800 -6.29
LC_IV_XV_XVI_cen16 chr12_170_1622400_1632000 NoFused armR TELR12 TerminalTEL 379200 -6.177
LC_IV_XV_XVI_cen16 chr12_171_1632000_1641600 NoFused armR TELR12 TerminalTEL 369600 -5.749
LC_IV_XV_XVI_cen16 chr12_172_1641600_1651200 NoFused armR TELR12 TerminalTEL 360000 -5.358
LC_IV_XV_XVI_cen16 chr12_173_1651200_1660800 NoFused armR TELR12 TerminalTEL 350400 -4.759
LC_IV_XV_XVI_cen16 chr12_174_1660800_1670400 NoFused armR TELR12 TerminalTEL 340800 -4.299
LC_IV_XV_XVI_cen16 chr12_175_1670400_1680000 NoFused armR TELR12 TerminalTEL 331200 -4.254
LC_IV_XV_XVI_cen16 chr12_176_1680000_1689600 NoFused armR TELR12 TerminalTEL 321600 -5.404
LC_IV_XV_XVI_cen16 chr12_177_1689600_1699200 NoFused armR TELR12 TerminalTEL 312000 -5.922
LC_IV_XV_XVI_cen16 chr12_178_1699200_1708800 NoFused armR TELR12 TerminalTEL 302400 -5.147
LC_IV_XV_XVI_cen16 chr12_179_1708800_1718400 NoFused armR TELR12 TerminalTEL 292800 -4.375
LC_IV_XV_XVI_cen16 chr12_180_1718400_1728000 NoFused armR TELR12 TerminalTEL 283200 -3.772
LC_IV_XV_XVI_cen16 chr12_181_1728000_1737600 NoFused armR TELR12 TerminalTEL 273600 -3.15
LC_IV_XV_XVI_cen16 chr12_182_1737600_1747200 NoFused armR TELR12 TerminalTEL 264000 -3.031
LC_IV_XV_XVI_cen16 chr12_183_1747200_1756800 NoFused armR TELR12 TerminalTEL 254400 -3.51
LC_IV_XV_XVI_cen16 chr12_184_1756800_1766400 NoFused armR TELR12 TerminalTEL 244800 -3.329
LC_IV_XV_XVI_cen16 chr12_185_1766400_1776000 NoFused armR TELR12 TerminalTEL 235200 -3.013
LC_IV_XV_XVI_cen16 chr12_186_1776000_1785600 NoFused armR TELR12 TerminalTEL 225600 -2.876
LC_IV_XV_XVI_cen16 chr12_187_1785600_1795200 NoFused armR TELR12 TerminalTEL 216000 -2.919
LC_IV_XV_XVI_cen16 chr12_188_1795200_1804800 NoFused armR TELR12 TerminalTEL 206400 -3.445
LC_IV_XV_XVI_cen16 chr12_189_1804800_1814400 NoFused armR TELR12 TerminalTEL 196800 -3.749
LC_IV_XV_XVI_cen16 chr12_190_1814400_1824000 NoFused armR TELR12 TerminalTEL 187200 -4.299
LC_IV_XV_XVI_cen16 chr12_191_1824000_1833600 NoFused armR TELR12 TerminalTEL 177600 -4.869
LC_IV_XV_XVI_cen16 chr12_192_1833600_1843200 NoFused armR TELR12 TerminalTEL 168000 -5.074
LC_IV_XV_XVI_cen16 chr12_193_1843200_1852800 NoFused armR TELR12 TerminalTEL 158400 -4.963
LC_IV_XV_XVI_cen16 chr12_194_1852800_1862400 NoFused armR TELR12 TerminalTEL 148800 -4.87
LC_IV_XV_XVI_cen16 chr12_195_1862400_1872000 NoFused armR TELR12 TerminalTEL 139200 -5.408
LC_IV_XV_XVI_cen16 chr12_196_1872000_1881600 NoFused armR TELR12 TerminalTEL 129600 -5.326
LC_IV_XV_XVI_cen16 chr12_197_1881600_1891200 NoFused armR TELR12 TerminalTEL 120000 -4.5
LC_IV_XV_XVI_cen16 chr12_198_1891200_1900800 NoFused armR TELR12 TerminalTEL 110400 -4.92
LC_IV_XV_XVI_cen16 chr12_199_1900800_1910400 NoFused armR TELR12 TerminalTEL 100800 -5.508
LC_IV_XV_XVI_cen16 chr12_200_1910400_1920000 NoFused armR TELR12 TerminalTEL 91200 -5.863
LC_IV_XV_XVI_cen16 chr12_201_1920000_1929600 NoFused armR TELR12 TerminalTEL 81600 -5.936
LC_IV_XV_XVI_cen16 chr12_202_1929600_1939200 NoFused armR TELR12 TerminalTEL 72000 -5.464
LC_IV_XV_XVI_cen16 chr12_203_1939200_1948800 NoFused armR TELR12 TerminalTEL 62400 -4.515
LC_IV_XV_XVI_cen16 chr12_204_1948800_1958400 NoFused armR TELR12 TerminalTEL 52800 -3.756
LC_IV_XV_XVI_cen16 chr12_205_1958400_1968000 NoFused armR TELR12 TerminalTEL 43200 -2.973
LC_IV_XV_XVI_cen16 chr12_206_1968000_1977600 NoFused armR TELR12 TerminalTEL 33600 -2.316
